,Date,Price
942,07/06/2021,$277.66
943,07/02/2021,$277.65
944,07/01/2021,$271.60
945,06/30/2021,$270.90
946,06/29/2021,$271.40
947,06/28/2021,$268.72
948,06/25/2021,$265.02
949,06/24/2021,$266.69
950,06/23/2021,$265.275
951,06/22/2021,$265.51
952,06/21/2021,$262.63
953,06/18/2021,$259.43
954,06/17/2021,$260.90
955,06/16/2021,$257.38
956,06/15/2021,$258.36
957,06/14/2021,$259.89
958,06/11/2021,$257.89
959,06/10/2021,$257.24
960,06/09/2021,$253.59
961,06/08/2021,$252.57
962,06/07/2021,$253.81
963,06/04/2021,$250.79
964,06/03/2021,$245.71
965,06/02/2021,$247.30
966,06/01/2021,$247.40
967,05/28/2021,$249.68
968,05/27/2021,$249.31
969,05/26/2021,$251.49
970,05/25/2021,$251.72
971,05/24/2021,$250.78
972,05/21/2021,$245.17
973,05/20/2021,$246.48
974,05/19/2021,$243.12
975,05/18/2021,$243.08
976,05/17/2021,$245.18
977,05/14/2021,$248.15
978,05/13/2021,$243.03
979,05/12/2021,$239.00
980,05/11/2021,$246.23
981,05/10/2021,$247.18
982,05/07/2021,$252.46
983,05/06/2021,$249.73
984,05/05/2021,$246.47
985,05/04/2021,$247.79
986,05/03/2021,$251.86
987,04/30/2021,$252.18
988,04/29/2021,$252.51
989,04/28/2021,$254.56
990,04/27/2021,$261.97
991,04/26/2021,$261.55
992,04/23/2021,$261.15
993,04/22/2021,$257.17
994,04/21/2021,$260.58
995,04/20/2021,$258.26
