,Date,Price
949,06/24/2021,$133.41
950,06/23/2021,$133.70
951,06/22/2021,$133.98
952,06/21/2021,$132.30
953,06/18/2021,$130.46
954,06/17/2021,$131.79
955,06/16/2021,$130.15
956,06/15/2021,$129.64
957,06/14/2021,$130.48
958,06/11/2021,$127.35
959,06/10/2021,$126.11
960,06/09/2021,$127.13
961,06/08/2021,$126.74
962,06/07/2021,$125.90
963,06/04/2021,$125.89
964,06/03/2021,$123.54
965,06/02/2021,$125.06
966,06/01/2021,$124.28
967,05/28/2021,$124.61
968,05/27/2021,$125.28
969,05/26/2021,$126.85
970,05/25/2021,$126.90
971,05/24/2021,$127.10
972,05/21/2021,$125.43
973,05/20/2021,$127.31
974,05/19/2021,$124.69
975,05/18/2021,$124.85
976,05/17/2021,$126.27
977,05/14/2021,$127.45
978,05/13/2021,$124.97
979,05/12/2021,$122.77
980,05/11/2021,$125.91
981,05/10/2021,$126.85
982,05/07/2021,$130.21
983,05/06/2021,$129.74
984,05/05/2021,$128.10
985,05/04/2021,$127.85
986,05/03/2021,$132.54
987,04/30/2021,$131.46
988,04/29/2021,$133.48
989,04/28/2021,$133.58
990,04/27/2021,$134.39
991,04/26/2021,$134.72
992,04/23/2021,$134.32
993,04/22/2021,$131.94
994,04/21/2021,$133.50
995,04/20/2021,$133.11
