,Date,Price
959,06/10/2021,$487.27
960,06/09/2021,$485.81
961,06/08/2021,$492.39
962,06/07/2021,$494.66
963,06/04/2021,$494.74
964,06/03/2021,$489.43
965,06/02/2021,$499.24
966,06/01/2021,$499.08
967,05/28/2021,$502.81
968,05/27/2021,$503.86
969,05/26/2021,$502.36
970,05/25/2021,$501.34
971,05/24/2021,$502.90
972,05/21/2021,$497.89
973,05/20/2021,$501.67
974,05/19/2021,$487.70
975,05/18/2021,$486.28
976,05/17/2021,$488.94
977,05/14/2021,$493.37
978,05/13/2021,$486.66
979,05/12/2021,$484.98
980,05/11/2021,$495.08
981,05/10/2021,$486.69
982,05/07/2021,$503.84
983,05/06/2021,$499.55
984,05/05/2021,$496.08
985,05/04/2021,$503.18
986,05/03/2021,$509.11
987,04/30/2021,$513.47
988,04/29/2021,$509.00
989,04/28/2021,$506.52
990,04/27/2021,$505.55
991,04/26/2021,$510.30
992,04/23/2021,$505.55
993,04/22/2021,$508.78
994,04/21/2021,$508.90
